date,year,month,day,depth,latitude,longitude,err,anom,sst
1/3/2017,2017,1,3,0,42.875,289.625,0.21,1.92,7.8399997
1/3/2017,2017,1,3,0,43.125,289.375,0.28,1.3399999,7.22
1/3/2017,2017,1,3,0,43.125,289.625,0.22999999,1.6999999,7.5699997
1/3/2017,2017,1,3,0,43.375,289.625,0.26,1.53,7.3599997
1/4/2017,2017,1,4,0,42.875,289.375,0.24,1.54,7.41
1/4/2017,2017,1,4,0,42.875,289.625,0.19999999,1.92,7.77
1/4/2017,2017,1,4,0,43.125,289.375,0.28,1.39,7.2
1/4/2017,2017,1,4,0,43.125,289.625,0.22,1.6999999,7.5
1/4/2017,2017,1,4,0,43.375,289.625,0.26,1.4399999,7.2
1/5/2017,2017,1,5,0,42.875,289.375,0.19999999,1.8199999,7.62
1/5/2017,2017,1,5,0,42.875,289.625,0.17,2.08,7.8599997
1/5/2017,2017,1,5,0,43.125,289.375,0.24,1.5799999,7.3199997
1/5/2017,2017,1,5,0,43.125,289.625,0.19,1.8299999,7.56
1/5/2017,2017,1,5,0,43.375,289.625,0.24,1.5,7.2
1/6/2017,2017,1,6,0,42.875,289.375,0.24,2.06,7.79
1/6/2017,2017,1,6,0,42.875,289.625,0.19999999,2.26,7.97
1/6/2017,2017,1,6,0,43.125,289.375,0.28,1.64,7.3199997
1/6/2017,2017,1,6,0,43.125,289.625,0.22,1.8499999,7.52
1/6/2017,2017,1,6,0,43.375,289.625,0.26,1.4699999,7.1
1/7/2017,2017,1,7,0,42.875,289.375,0.25,2.01,7.6699996
1/7/2017,2017,1,7,0,42.875,289.625,0.22,2.21,7.85
1/7/2017,2017,1,7,0,43.125,289.375,0.29,1.55,7.16
1/7/2017,2017,1,7,0,43.125,289.625,0.24,1.73,7.33
1/7/2017,2017,1,7,0,43.375,289.625,0.28,1.3299999,6.89
1/8/2017,2017,1,8,0,42.875,289.375,0.24,1.81,7.3999996
1/8/2017,2017,1,8,0,42.875,289.625,0.19999999,2.1,7.6699996
1/8/2017,2017,1,8,0,43.125,289.375,0.28,1.3199999,6.8599997
1/8/2017,2017,1,8,0,43.125,289.625,0.22,1.5899999,7.12
1/8/2017,2017,1,8,0,43.375,289.625,0.26999998,1.0799999,6.58
1/9/2017,2017,1,9,0,42.875,289.375,0.22999999,1.5899999,7.1099997
1/9/2017,2017,1,9,0,42.875,289.625,0.17999999,2.03,7.5299997
1/9/2017,2017,1,9,0,43.125,289.375,0.26999998,1.12,6.5899997
1/9/2017,2017,1,9,0,43.125,289.625,0.21,1.48,6.94
1/9/2017,2017,1,9,0,43.375,289.625,0.25,0.84,6.27
1/10/2017,2017,1,10,0,42.875,289.375,0.21,1.67,7.12
1/10/2017,2017,1,10,0,42.875,289.625,0.17,2.1399999,7.5699997
1/10/2017,2017,1,10,0,43.125,289.375,0.25,1.29,6.69
1/10/2017,2017,1,10,0,43.125,289.625,0.19,1.68,7.08
1/10/2017,2017,1,10,0,43.375,289.625,0.22999999,1.11,6.48
1/11/2017,2017,1,11,0,42.875,289.375,0.19,1.78,7.16
1/11/2017,2017,1,11,0,42.875,289.625,0.16,2.35,7.71
1/11/2017,2017,1,11,0,43.125,289.375,0.22,1.4399999,6.7799997
1/11/2017,2017,1,11,0,43.125,289.625,0.17999999,1.93,7.2599998
1/11/2017,2017,1,11,0,43.375,289.625,0.22,1.4599999,6.7599998
1/12/2017,2017,1,12,0,42.875,289.375,0.22999999,1.62,6.93
1/12/2017,2017,1,12,0,42.875,289.625,0.19,2.1499999,7.45
1/12/2017,2017,1,12,0,43.125,289.375,0.26,1.0799999,6.3399997
1/12/2017,2017,1,12,0,43.125,289.625,0.22,1.54,6.7999997
1/12/2017,2017,1,12,0,43.375,289.625,0.26,1.06,6.29
1/13/2017,2017,1,13,0,42.875,289.375,0.19999999,1.77,7.02
1/13/2017,2017,1,13,0,42.875,289.625,0.17,2.28,7.5099998
1/13/2017,2017,1,13,0,43.125,289.375,0.25,1.18,6.3799996
1/13/2017,2017,1,13,0,43.125,289.625,0.19999999,1.65,6.85
1/13/2017,2017,1,13,0,43.375,289.625,0.25,1.13,6.2999997
1/14/2017,2017,1,14,0,42.875,289.375,0.19999999,1.78,6.96
1/14/2017,2017,1,14,0,42.875,289.625,0.17,2.23,7.39
1/14/2017,2017,1,14,0,43.125,289.375,0.24,1.2099999,6.3399997
1/14/2017,2017,1,14,0,43.125,289.625,0.19,1.61,6.74
1/14/2017,2017,1,14,0,43.375,289.625,0.22999999,1.05,6.16
1/15/2017,2017,1,15,0,42.875,289.375,0.19999999,2.08,7.18
1/15/2017,2017,1,15,0,42.875,289.625,0.16,2.54,7.62
1/15/2017,2017,1,15,0,43.125,289.375,0.22999999,1.5899999,6.66
1/15/2017,2017,1,15,0,43.125,289.625,0.17999999,1.9599999,7.02
1/15/2017,2017,1,15,0,43.375,289.625,0.22,1.27,6.31
1/16/2017,2017,1,16,0,42.875,289.375,0.19,2.31,7.3399997
1/16/2017,2017,1,16,0,42.875,289.625,0.16,2.75,7.77
1/16/2017,2017,1,16,0,43.125,289.375,0.21,2.05,7.04
1/16/2017,2017,1,16,0,43.125,289.625,0.17,2.34,7.3399997
1/16/2017,2017,1,16,0,43.375,289.625,0.19999999,1.62,6.5899997
1/17/2017,2017,1,17,0,42.875,289.375,0.22999999,1.93,6.91
1/17/2017,2017,1,17,0,42.875,289.625,0.19999999,2.4299998,7.3999996
1/17/2017,2017,1,17,0,43.125,289.375,0.25,1.5999999,6.5499997
1/17/2017,2017,1,17,0,43.125,289.625,0.21,1.9499999,6.8999996
1/17/2017,2017,1,17,0,43.375,289.625,0.22999999,1.29,6.21
1/18/2017,2017,1,18,0,42.875,289.375,0.26,1.4599999,6.3999996
1/18/2017,2017,1,18,0,42.875,289.625,0.25,1.9499999,6.87
1/18/2017,2017,1,18,0,43.125,289.375,0.29999998,0.85999995,5.77
1/18/2017,2017,1,18,0,43.125,289.625,0.26,1.1999999,6.1
1/18/2017,2017,1,18,0,43.375,289.625,0.26999998,0.7,5.58
1/19/2017,2017,1,19,0,42.875,289.375,0.25,1.63,6.52
1/19/2017,2017,1,19,0,42.875,289.625,0.22999999,2.18,7.0499997
1/19/2017,2017,1,19,0,43.125,289.375,0.29999998,0.96999997,5.8199997
1/19/2017,2017,1,19,0,43.125,289.625,0.25,1.4599999,6.31
1/19/2017,2017,1,19,0,43.375,289.625,0.26,1.05,5.8799996
1/20/2017,2017,1,20,0,42.875,289.375,0.26,1.8499999,6.69
1/20/2017,2017,1,20,0,42.875,289.625,0.22999999,2.51,7.3399997
1/20/2017,2017,1,20,0,43.125,289.375,0.29,1.22,6.0299997
1/20/2017,2017,1,20,0,43.125,289.625,0.22999999,1.81,6.62
1/20/2017,2017,1,20,0,43.375,289.625,0.25,1.52,6.31
1/21/2017,2017,1,21,0,42.875,289.375,0.25,1.79,6.58
1/21/2017,2017,1,21,0,42.875,289.625,0.22,2.44,7.22
1/21/2017,2017,1,21,0,43.125,289.375,0.29,1.01,5.77
1/21/2017,2017,1,21,0,43.125,289.625,0.25,1.56,6.33
1/21/2017,2017,1,21,0,43.375,289.625,0.26999998,1.22,5.97
1/22/2017,2017,1,22,0,42.875,289.375,0.25,1.74,6.49
1/22/2017,2017,1,22,0,42.875,289.625,0.22,2.27,7.0099998
1/22/2017,2017,1,22,0,43.125,289.375,0.29999998,0.96,5.67
1/22/2017,2017,1,22,0,43.125,289.625,0.26,1.3199999,6.04
1/22/2017,2017,1,22,0,43.375,289.625,0.29,0.96,5.66
1/23/2017,2017,1,23,0,42.875,289.375,0.26,2,6.71
1/23/2017,2017,1,23,0,42.875,289.625,0.25,2.48,7.17
1/23/2017,2017,1,23,0,43.125,289.375,0.29999998,1.37,6.04
1/23/2017,2017,1,23,0,43.125,289.625,0.26999998,1.66,6.3399997
1/23/2017,2017,1,23,0,43.375,289.625,0.29,1.3299999,5.98
1/24/2017,2017,1,24,0,42.875,289.375,0.24,2.4199998,7.08
1/24/2017,2017,1,24,0,42.875,289.625,0.21,2.79,7.43
1/24/2017,2017,1,24,0,43.125,289.375,0.26999998,1.9699999,6.5899997
1/24/2017,2017,1,24,0,43.125,289.625,0.22,2.22,6.85
1/24/2017,2017,1,24,0,43.375,289.625,0.26,1.9,6.5099998
1/25/2017,2017,1,25,0,42.875,289.375,0.19999999,2.45,7.06
1/25/2017,2017,1,25,0,42.875,289.625,0.16,2.86,7.45
1/25/2017,2017,1,25,0,43.125,289.375,0.22999999,2.37,6.95
1/25/2017,2017,1,25,0,43.125,289.625,0.17999999,2.6299999,7.21
1/25/2017,2017,1,25,0,43.375,289.625,0.22,2.45,7.02
1/26/2017,2017,1,26,0,42.875,289.375,0.24,2.1699998,6.74
1/26/2017,2017,1,26,0,42.875,289.625,0.21,2.6499999,7.2
1/26/2017,2017,1,26,0,43.125,289.375,0.26999998,1.92,6.45
1/26/2017,2017,1,26,0,43.125,289.625,0.22,2.33,6.8599997
1/26/2017,2017,1,26,0,43.375,289.625,0.25,2.02,6.54
1/27/2017,2017,1,27,0,42.875,289.375,0.22999999,2.12,6.6299996
1/27/2017,2017,1,27,0,42.875,289.625,0.17999999,2.61,7.1099997
1/27/2017,2017,1,27,0,43.125,289.375,0.26,1.79,6.2799997
1/27/2017,2017,1,27,0,43.125,289.625,0.19999999,2.25,6.74
1/27/2017,2017,1,27,0,43.375,289.625,0.22999999,1.6999999,6.17
1/28/2017,2017,1,28,0,42.875,289.375,0.22999999,1.9799999,6.44
1/28/2017,2017,1,28,0,42.875,289.625,0.17999999,2.44,6.89
1/28/2017,2017,1,28,0,43.125,289.375,0.25,1.78,6.22
1/28/2017,2017,1,28,0,43.125,289.625,0.19,2.1499999,6.5899997
1/28/2017,2017,1,28,0,43.375,289.625,0.22,1.77,6.19
1/29/2017,2017,1,29,0,42.875,289.375,0.22,1.89,6.31
1/29/2017,2017,1,29,0,42.875,289.625,0.17,2.29,6.7
1/29/2017,2017,1,29,0,43.125,289.375,0.25,1.8499999,6.24
1/29/2017,2017,1,29,0,43.125,289.625,0.19,2.2,6.5899997
1/29/2017,2017,1,29,0,43.375,289.625,0.22,2,6.3799996
1/30/2017,2017,1,30,0,42.875,289.375,0.21,1.5699999,5.94
1/30/2017,2017,1,30,0,42.875,289.625,0.17,2.1,6.46
1/30/2017,2017,1,30,0,43.125,289.375,0.25,1.5899999,5.94
1/30/2017,2017,1,30,0,43.125,289.625,0.19999999,2.07,6.42
1/30/2017,2017,1,30,0,43.375,289.625,0.24,1.89,6.22
1/31/2017,2017,1,31,0,42.875,289.375,0.19999999,1.5,5.83
1/31/2017,2017,1,31,0,42.875,289.625,0.17,2.02,6.33
1/31/2017,2017,1,31,0,43.125,289.375,0.22999999,1.3199999,5.62
1/31/2017,2017,1,31,0,43.125,289.625,0.19,1.75,6.06
1/31/2017,2017,1,31,0,43.375,289.625,0.22,1.48,5.77
2/1/2017,2017,2,1,0,42.875,289.375,0.19999999,1.6899999,5.97
2/1/2017,2017,2,1,0,42.875,289.625,0.17,2.19,6.45
2/1/2017,2017,2,1,0,43.125,289.375,0.22999999,1.4499999,5.71
2/1/2017,2017,2,1,0,43.125,289.625,0.17999999,1.8,6.06
2/1/2017,2017,2,1,0,43.375,289.625,0.21,1.4699999,5.71
2/2/2017,2017,2,2,0,42.875,289.375,0.19999999,1.77,6
2/2/2017,2017,2,2,0,42.875,289.625,0.17,2.31,6.52
2/2/2017,2017,2,2,0,43.125,289.375,0.22,1.4499999,5.66
2/2/2017,2017,2,2,0,43.125,289.625,0.17999999,1.91,6.12
2/2/2017,2017,2,2,0,43.375,289.625,0.21,1.4699999,5.67
2/3/2017,2017,2,3,0,42.875,289.375,0.22999999,1.8,5.98
2/3/2017,2017,2,3,0,42.875,289.625,0.19,2.23,6.3999996
2/3/2017,2017,2,3,0,43.125,289.375,0.25,1.42,5.5899997
2/3/2017,2017,2,3,0,43.125,289.625,0.19999999,1.7099999,5.87
2/3/2017,2017,2,3,0,43.375,289.625,0.22999999,1.25,5.41
2/4/2017,2017,2,4,0,42.875,289.375,0.24,2.1499999,6.29
2/4/2017,2017,2,4,0,42.875,289.625,0.19999999,2.53,6.6499996
2/4/2017,2017,2,4,0,43.125,289.375,0.26,1.81,5.93
2/4/2017,2017,2,4,0,43.125,289.625,0.19999999,1.99,6.1099997
2/4/2017,2017,2,4,0,43.375,289.625,0.22,1.52,5.6299996
2/5/2017,2017,2,5,0,42.875,289.375,0.24,2.1399999,6.23
2/5/2017,2017,2,5,0,42.875,289.625,0.19999999,2.52,6.5899997
2/5/2017,2017,2,5,0,43.125,289.375,0.26999998,1.8399999,5.91
2/5/2017,2017,2,5,0,43.125,289.625,0.22,2.05,6.1299996
2/5/2017,2017,2,5,0,43.375,289.625,0.25,1.67,5.74
2/6/2017,2017,2,6,0,42.875,289.375,0.19999999,1.87,5.91
2/6/2017,2017,2,6,0,42.875,289.625,0.17,2.32,6.35
2/6/2017,2017,2,6,0,43.125,289.375,0.25,1.64,5.67
2/6/2017,2017,2,6,0,43.125,289.625,0.19,1.9599999,5.99
2/6/2017,2017,2,6,0,43.375,289.625,0.22999999,1.74,5.7599998
2/7/2017,2017,2,7,0,42.875,289.375,0.24,2.04,6.04
2/7/2017,2017,2,7,0,42.875,289.625,0.19999999,2.46,6.45
2/7/2017,2017,2,7,0,43.125,289.375,0.28,1.81,5.79
2/7/2017,2017,2,7,0,43.125,289.625,0.22,2.1299999,6.1099997
2/7/2017,2017,2,7,0,43.375,289.625,0.26,1.93,5.91
2/8/2017,2017,2,8,0,42.875,289.375,0.26,2.2,6.14
2/8/2017,2017,2,8,0,42.875,289.625,0.22,2.54,6.48
2/8/2017,2017,2,8,0,43.125,289.375,0.29999998,1.88,5.81
2/8/2017,2017,2,8,0,43.125,289.625,0.24,2.1399999,6.0699997
2/8/2017,2017,2,8,0,43.375,289.625,0.28,1.8399999,5.77
2/9/2017,2017,2,9,0,42.875,289.375,0.22999999,1.9499999,5.85
2/9/2017,2017,2,9,0,42.875,289.625,0.19,2.27,6.16
2/9/2017,2017,2,9,0,43.125,289.375,0.26,1.64,5.5299997
2/9/2017,2017,2,9,0,43.125,289.625,0.21,1.9399999,5.83
2/9/2017,2017,2,9,0,43.375,289.625,0.25,1.63,5.52
2/10/2017,2017,2,10,0,42.875,289.375,0.19,1.6999999,5.5499997
2/10/2017,2017,2,10,0,42.875,289.625,0.16,2.04,5.8799996
2/10/2017,2017,2,10,0,43.125,289.375,0.22,1.48,5.31
2/10/2017,2017,2,10,0,43.125,289.625,0.17999999,1.75,5.5899997
2/10/2017,2017,2,10,0,43.375,289.625,0.22999999,1.49,5.33
2/11/2017,2017,2,11,0,42.875,289.375,0.22999999,1.73,5.5299997
2/11/2017,2017,2,11,0,42.875,289.625,0.19999999,2.07,5.87
2/11/2017,2017,2,11,0,43.125,289.375,0.26999998,1.42,5.21
2/11/2017,2017,2,11,0,43.125,289.625,0.22,1.67,5.47
2/11/2017,2017,2,11,0,43.375,289.625,0.26,1.3199999,5.1099997
2/12/2017,2017,2,12,0,42.875,289.375,0.26,1.74,5.5
2/12/2017,2017,2,12,0,42.875,289.625,0.22999999,2.07,5.8199997
2/12/2017,2017,2,12,0,43.125,289.375,0.29999998,1.38,5.13
2/12/2017,2017,2,12,0,43.125,289.625,0.25,1.62,5.37
2/12/2017,2017,2,12,0,43.375,289.625,0.28,1.29,5.04
2/13/2017,2017,2,13,0,42.875,289.375,0.24,1.65,5.37
2/13/2017,2017,2,13,0,42.875,289.625,0.21,2.01,5.72
2/13/2017,2017,2,13,0,43.125,289.375,0.28,1.38,5.08
2/13/2017,2017,2,13,0,43.125,289.625,0.22999999,1.63,5.3399997
2/13/2017,2017,2,13,0,43.375,289.625,0.26999998,1.35,5.06
2/14/2017,2017,2,14,0,42.875,289.375,0.21,1.5,5.16
2/14/2017,2017,2,14,0,42.875,289.625,0.17,1.92,5.5699997
2/14/2017,2017,2,14,0,43.125,289.375,0.25,1.3,4.95
2/14/2017,2017,2,14,0,43.125,289.625,0.19999999,1.62,5.2799997
2/14/2017,2017,2,14,0,43.375,289.625,0.24,1.37,5.02
2/15/2017,2017,2,15,0,42.875,289.375,0.24,1.4599999,5.08
2/15/2017,2017,2,15,0,42.875,289.625,0.21,1.87,5.48
2/15/2017,2017,2,15,0,43.125,289.375,0.28,1.1899999,4.79
2/15/2017,2017,2,15,0,43.125,289.625,0.22999999,1.52,5.14
2/15/2017,2017,2,15,0,43.375,289.625,0.26,1.28,4.9
2/16/2017,2017,2,16,0,42.875,289.375,0.24,1.3299999,4.93
2/16/2017,2017,2,16,0,42.875,289.625,0.19999999,1.7199999,5.3199997
2/16/2017,2017,2,16,0,43.125,289.375,0.28,0.91999996,4.5099998
2/16/2017,2017,2,16,0,43.125,289.625,0.22,1.29,4.89
2/16/2017,2017,2,16,0,43.375,289.625,0.25,1.01,4.61
2/17/2017,2017,2,17,0,42.875,289.375,0.21,1.1999999,4.7999997
2/17/2017,2017,2,17,0,42.875,289.625,0.17,1.66,5.24
2/17/2017,2017,2,17,0,43.125,289.375,0.24,0.98999995,4.58
2/17/2017,2017,2,17,0,43.125,289.625,0.19,1.39,4.98
2/17/2017,2017,2,17,0,43.375,289.625,0.21,1.03,4.62
2/18/2017,2017,2,18,0,42.875,289.375,0.21,1.16,4.74
2/18/2017,2017,2,18,0,42.875,289.625,0.17,1.6899999,5.27
2/18/2017,2017,2,18,0,43.125,289.375,0.24,0.97999996,4.5499997
2/18/2017,2017,2,18,0,43.125,289.625,0.19,1.42,5
2/18/2017,2017,2,18,0,43.375,289.625,0.22999999,1.06,4.64
2/19/2017,2017,2,19,0,42.875,289.375,0.22999999,1.2099999,4.7799997
2/19/2017,2017,2,19,0,42.875,289.625,0.19,1.8199999,5.38
2/19/2017,2017,2,19,0,43.125,289.375,0.25,0.95,4.5099998
2/19/2017,2017,2,19,0,43.125,289.625,0.19999999,1.4599999,5.0299997
2/19/2017,2017,2,19,0,43.375,289.625,0.24,1,4.56
2/20/2017,2017,2,20,0,42.875,289.375,0.19,1.27,4.83
2/20/2017,2017,2,20,0,42.875,289.625,0.16,1.77,5.3199997
2/20/2017,2017,2,20,0,43.125,289.375,0.21,1.13,4.68
2/20/2017,2017,2,20,0,43.125,289.625,0.17,1.52,5.0699997
2/20/2017,2017,2,20,0,43.375,289.625,0.19999999,1.0799999,4.63
2/21/2017,2017,2,21,0,42.875,289.375,0.19999999,1.3399999,4.89
2/21/2017,2017,2,21,0,42.875,289.625,0.16,1.75,5.29
2/21/2017,2017,2,21,0,43.125,289.375,0.22999999,1.25,4.7799997
2/21/2017,2017,2,21,0,43.125,289.625,0.19,1.55,5.0899997
2/21/2017,2017,2,21,0,43.375,289.625,0.22999999,1.09,4.63
2/22/2017,2017,2,22,0,42.875,289.375,0.24,1.48,5.02
2/22/2017,2017,2,22,0,42.875,289.625,0.19999999,1.8299999,5.35
2/22/2017,2017,2,22,0,43.125,289.375,0.28,1.2099999,4.73
2/22/2017,2017,2,22,0,43.125,289.625,0.22999999,1.4599999,4.99
2/22/2017,2017,2,22,0,43.375,289.625,0.26999998,0.96999997,4.5
2/23/2017,2017,2,23,0,42.875,289.375,0.25,1.68,5.2
2/23/2017,2017,2,23,0,42.875,289.625,0.19999999,2.03,5.54
2/23/2017,2017,2,23,0,43.125,289.375,0.28,1.29,4.7999997
2/23/2017,2017,2,23,0,43.125,289.625,0.22,1.5899999,5.1099997
2/23/2017,2017,2,23,0,43.375,289.625,0.26,1.17,4.68
2/24/2017,2017,2,24,0,42.875,289.375,0.25,1.65,5.16
2/24/2017,2017,2,24,0,42.875,289.625,0.21,2,5.5
2/24/2017,2017,2,24,0,43.125,289.375,0.29,1.14,4.64
2/24/2017,2017,2,24,0,43.125,289.625,0.24,1.41,4.92
2/24/2017,2017,2,24,0,43.375,289.625,0.26999998,1.01,4.5099998
2/25/2017,2017,2,25,0,42.875,289.375,0.24,1.78,5.2799997
2/25/2017,2017,2,25,0,42.875,289.625,0.19999999,2.11,5.6
2/25/2017,2017,2,25,0,43.125,289.375,0.26999998,1.24,4.72
2/25/2017,2017,2,25,0,43.125,289.625,0.22,1.52,5.0099998
2/25/2017,2017,2,25,0,43.375,289.625,0.25,1.0799999,4.56
2/26/2017,2017,2,26,0,42.875,289.375,0.19999999,1.81,5.2999997
2/26/2017,2017,2,26,0,42.875,289.625,0.17,2.1399999,5.62
2/26/2017,2017,2,26,0,43.125,289.375,0.22999999,1.39,4.87
2/26/2017,2017,2,26,0,43.125,289.625,0.17999999,1.66,5.14
2/26/2017,2017,2,26,0,43.375,289.625,0.21,1.15,4.63
2/27/2017,2017,2,27,0,42.875,289.375,0.19999999,1.81,5.29
2/27/2017,2017,2,27,0,42.875,289.625,0.17,2.11,5.5699997
2/27/2017,2017,2,27,0,43.125,289.375,0.22999999,1.4599999,4.92
2/27/2017,2017,2,27,0,43.125,289.625,0.17999999,1.64,5.1
2/27/2017,2017,2,27,0,43.375,289.625,0.21,1.0699999,4.5299997
2/28/2017,2017,2,28,0,42.875,289.375,0.22,1.8,5.27
2/28/2017,2017,2,28,0,42.875,289.625,0.17999999,2.1499999,5.6
2/28/2017,2017,2,28,0,43.125,289.375,0.25,1.4699999,4.92
2/28/2017,2017,2,28,0,43.125,289.625,0.19999999,1.66,5.1099997
2/28/2017,2017,2,28,0,43.375,289.625,0.22,1.0699999,4.5099998
3/1/2017,2017,3,1,0,42.875,289.375,0.25,1.8499999,5.2999997
3/1/2017,2017,3,1,0,42.875,289.625,0.21,2.2,5.6299996
3/1/2017,2017,3,1,0,43.125,289.375,0.28,1.42,4.8399997
3/1/2017,2017,3,1,0,43.125,289.625,0.22999999,1.5899999,5.02
3/1/2017,2017,3,1,0,43.375,289.625,0.26,1.05,4.47
3/2/2017,2017,3,2,0,42.875,289.375,0.24,1.7199999,5.15
3/2/2017,2017,3,2,0,42.875,289.625,0.19,2.05,5.47
3/2/2017,2017,3,2,0,43.125,289.375,0.28,1.3,4.71
3/2/2017,2017,3,2,0,43.125,289.625,0.22,1.4399999,4.8599997
3/2/2017,2017,3,2,0,43.375,289.625,0.26,0.95,4.36
3/3/2017,2017,3,3,0,42.875,289.375,0.19999999,1.4699999,4.89
3/3/2017,2017,3,3,0,42.875,289.625,0.17,1.8199999,5.23
3/3/2017,2017,3,3,0,43.125,289.375,0.24,1.18,4.58
3/3/2017,2017,3,3,0,43.125,289.625,0.19,1.35,4.75
3/3/2017,2017,3,3,0,43.375,289.625,0.24,0.93,4.33
3/4/2017,2017,3,4,0,42.875,289.375,0.21,1.1899999,4.6
3/4/2017,2017,3,4,0,42.875,289.625,0.17999999,1.5899999,4.99
3/4/2017,2017,3,4,0,43.125,289.375,0.24,0.9,4.29
3/4/2017,2017,3,4,0,43.125,289.625,0.19999999,1.15,4.5499997
3/4/2017,2017,3,4,0,43.375,289.625,0.22999999,0.75,4.14
3/5/2017,2017,3,5,0,42.875,289.375,0.19,1.05,4.45
3/5/2017,2017,3,5,0,42.875,289.625,0.17,1.53,4.92
3/5/2017,2017,3,5,0,43.125,289.375,0.21,0.75,4.13
3/5/2017,2017,3,5,0,43.125,289.625,0.17,1.03,4.41
3/5/2017,2017,3,5,0,43.375,289.625,0.21,0.53999996,3.9099998
3/6/2017,2017,3,6,0,42.875,289.375,0.19999999,1.2099999,4.6
3/6/2017,2017,3,6,0,42.875,289.625,0.17,1.68,5.0499997
3/6/2017,2017,3,6,0,43.125,289.375,0.22,0.77,4.14
3/6/2017,2017,3,6,0,43.125,289.625,0.17999999,1.05,4.42
3/6/2017,2017,3,6,0,43.375,289.625,0.21,0.34,3.6899998
3/7/2017,2017,3,7,0,42.875,289.375,0.22,1.38,4.7599998
3/7/2017,2017,3,7,0,42.875,289.625,0.19,1.79,5.15
3/7/2017,2017,3,7,0,43.125,289.375,0.26,1.04,4.39
3/7/2017,2017,3,7,0,43.125,289.625,0.21,1.1999999,4.56
3/7/2017,2017,3,7,0,43.375,289.625,0.24,0.62,3.97
3/8/2017,2017,3,8,0,42.875,289.375,0.19,1.5899999,4.96
3/8/2017,2017,3,8,0,42.875,289.625,0.16,2.04,5.39
3/8/2017,2017,3,8,0,43.125,289.375,0.21,1.3299999,4.67
3/8/2017,2017,3,8,0,43.125,289.625,0.17,1.56,4.9
3/8/2017,2017,3,8,0,43.375,289.625,0.19999999,0.98999995,4.33
3/9/2017,2017,3,9,0,42.875,289.375,0.19999999,1.51,4.87
3/9/2017,2017,3,9,0,42.875,289.625,0.17,1.92,5.2599998
3/9/2017,2017,3,9,0,43.125,289.375,0.22,1.28,4.61
3/9/2017,2017,3,9,0,43.125,289.625,0.17999999,1.49,4.8199997
3/9/2017,2017,3,9,0,43.375,289.625,0.21,0.98999995,4.31
3/10/2017,2017,3,10,0,42.875,289.375,0.24,1.43,4.77
3/10/2017,2017,3,10,0,42.875,289.625,0.19999999,1.8,5.13
3/10/2017,2017,3,10,0,43.125,289.375,0.26999998,1.18,4.5
3/10/2017,2017,3,10,0,43.125,289.625,0.22,1.37,4.69
3/10/2017,2017,3,10,0,43.375,289.625,0.25,0.90999997,4.22
3/11/2017,2017,3,11,0,42.875,289.375,0.25,1.17,4.5
3/11/2017,2017,3,11,0,42.875,289.625,0.21,1.4699999,4.79
3/11/2017,2017,3,11,0,43.125,289.375,0.28,0.88,4.18
3/11/2017,2017,3,11,0,43.125,289.625,0.22,1,4.2999997
3/11/2017,2017,3,11,0,43.375,289.625,0.25,0.57,3.87
3/12/2017,2017,3,12,0,42.875,289.375,0.22,1.03,4.35
3/12/2017,2017,3,12,0,42.875,289.625,0.17999999,1.3399999,4.65
3/12/2017,2017,3,12,0,43.125,289.375,0.25,0.72999996,4.0299997
3/12/2017,2017,3,12,0,43.125,289.625,0.19,0.84,4.14
3/12/2017,2017,3,12,0,43.375,289.625,0.21,0.38,3.6599998
3/13/2017,2017,3,13,0,42.875,289.375,0.21,0.96,4.27
3/13/2017,2017,3,13,0,42.875,289.625,0.17999999,1.39,4.69
3/13/2017,2017,3,13,0,43.125,289.375,0.24,0.65,3.9299998
3/13/2017,2017,3,13,0,43.125,289.625,0.19,0.9,4.18
3/13/2017,2017,3,13,0,43.375,289.625,0.22999999,0.38,3.6499999
3/14/2017,2017,3,14,0,42.875,289.375,0.24,0.90999997,4.2
3/14/2017,2017,3,14,0,42.875,289.625,0.19999999,1.35,4.63
3/14/2017,2017,3,14,0,43.125,289.375,0.28,0.59999996,3.87
3/14/2017,2017,3,14,0,43.125,289.625,0.22,0.87,4.14
3/14/2017,2017,3,14,0,43.375,289.625,0.26,0.39999998,3.6499999
3/15/2017,2017,3,15,0,42.875,289.375,0.21,0.87,4.15
3/15/2017,2017,3,15,0,42.875,289.625,0.17999999,1.3399999,4.61
3/15/2017,2017,3,15,0,43.125,289.375,0.25,0.68,3.9299998
3/15/2017,2017,3,15,0,43.125,289.625,0.19,0.96999997,4.23
3/15/2017,2017,3,15,0,43.375,289.625,0.22999999,0.58,3.82
3/16/2017,2017,3,16,0,42.875,289.375,0.19999999,0.79999995,4.0699997
3/16/2017,2017,3,16,0,42.875,289.625,0.17999999,1.35,4.6
3/16/2017,2017,3,16,0,43.125,289.375,0.22999999,0.61,3.86
3/16/2017,2017,3,16,0,43.125,289.625,0.19,1,4.25
3/16/2017,2017,3,16,0,43.375,289.625,0.21,0.64,3.87
3/17/2017,2017,3,17,0,42.875,289.375,0.19999999,0.89,4.21
3/17/2017,2017,3,17,0,42.875,289.625,0.17,1.42,4.73
3/17/2017,2017,3,17,0,43.125,289.375,0.24,0.7,4
3/17/2017,2017,3,17,0,43.125,289.625,0.19,1.13,4.42
3/17/2017,2017,3,17,0,43.375,289.625,0.22999999,0.78,4.06
